"Year","Chapter","IsChp","Article","Art","FS23X1","FS23X2","FS23X3","FS23X4","FS23X5","FS23X6","FS23X7","FS23X8","FS23X9"
2022,"XIX",FALSE,"Порушення статутних правил внутрішньої служби, ст. 421","421",0,0,0,0,0,0,0,0,0
2022,"XIX",FALSE,"Розголошення відомостей військового характеру, що становлять державну таємницю, або втрата документів чи матеріалів, що містять такі відомості,  ст. 422","422",0,0,0,0,0,0,0,0,0
2022,"XIX",FALSE,"Недбале ставлення до військової служби, ст. 425","425",0,0,0,0,0,0,0,0,0
2022,"XIX",FALSE,"Бездіяльність військової влади, ст. 426","426",0,0,0,0,0,0,0,0,0
2022,"XIX",FALSE,"Перевищення військовою службовою особою влади чи службових повноважень, ст. 426-1","426-1",0,0,0,0,0,0,0,0,0
2022,"XIX",FALSE,"Образа честі і гідності військовослужбовця, погроза військовослужбовцю, ст.435-1","435-1",0,0,0,0,0,3,0,0,0
2022,"XX",TRUE,"Кримінальні правопорушення проти миру, безпеки людства та міжнародного правопорядку (р. XX Кримінального кодексу України )",NA,28,4,0,0,0,4,0,31,18
2022,"XX",FALSE,"Пропаганда війни, ст. 436","436",0,0,0,0,0,0,0,0,0
2022,"XX",FALSE,"Виготовлення, поширення комуністичної, нацистської символіки та пропаганда комуністичного та націонал-соціалістичного (нацистського) тоталітарних режимів, ст. 436-1","436-1",0,0,0,0,0,1,0,17,9
2022,"XX",FALSE,"Виправдовування, визнання правомірною, заперечення збройної агресії Російської Федерації проти України, глорифікація її учасників, ст.436-2","436-2",1,0,0,0,0,3,0,13,9
2022,"XX",FALSE,"Планування, підготовка, розв'язування та ведення агресивної війни, ст. 437","437",0,0,0,0,0,0,0,0,0
2022,"XX",FALSE,"Порушення законів та звичаїв війни, ст. 438","438",27,4,0,0,0,1,0,1,0
2022,"XX",FALSE,"Геноцид, ст. 442","442",0,0,0,0,0,0,0,0,0
